file,AUC_original,AUC_KNN,AUC_Sep,Recall_original,Recall_KNN,Recall_Sep,Brier_original,Brier_KNN,Brier_Sep,popt_original,popt_KNN,popt_Sep,pf_original,pf_KNN,pf_Sep
camel-1.2.csv,0.553150685,0.595349952,0.593823072,0.2219351135,0.267605634,0.289156627,0.28272359150000004,0.309859155,0.318012353,0.5161896755,0.587798193,0.593743399,0.151724138,0.117647059,0.151724138
derby-10.2.1.6.csv,0.678000693,0.726863688,0.721281984,0.433476395,0.4759936405,0.47535014,0.230807635,0.221864216,0.22318317,0.5086209340000001,0.4545398635,0.45970247200000003,0.160142388,0.14066137,0.149105368
derby-10.3.1.4.csv,0.676052081,0.724018235,0.7205450735000001,0.428300866,0.426866557,0.428571429,0.222518779,0.2047822355,0.207661563,0.5008021375,0.477069618,0.477069618,0.147255291,0.124889387,0.127287304
eclipse34_debug.csv,0.622995379,0.654373367,0.6508139420000001,0.4272486775,0.36223055299999996,0.3806501545,0.277922078,0.216145833,0.22278481,0.611441451,0.583707309,0.580818761,0.1851826505,0.084532933,0.0996400815
prop-1-164.csv,0.6949902244999999,0.705651018,0.706330973,0.42962963,0.25203252,0.2682734245,0.105116667,0.07569477399999999,0.0812383825,0.673680786,0.620054949,0.623871564,0.058823529,0.010896899,0.016934801
prop-1-44.csv,0.854484462,0.8931460735,0.85833815,0.7343137255000001,0.385620915,0.571428571,0.050184283499999996,0.056379685,0.095709937,0.810232547,0.786454173,0.765926822,0.029112082,0.012012012,0.0710546
prop-1-92.csv,0.751662759,0.7858162655,0.778807511,0.673684211,0.6852529675,0.6715467155,0.220314083,0.1925253285,0.1968720625,0.7221709305,0.7048867455000001,0.7010357305,0.16906390799999998,0.14810969899999998,0.1512397385
prop-2-256.csv,0.79670717,0.8140521345,0.784711428,0.717213115,0.7071089509999999,0.745833333,0.176132837,0.1588420155,0.197415273,0.792735736,0.776869437,0.777569349,0.127819549,0.106719368,0.185770751
prop-3-318.csv,0.829259063,0.897840744,0.844576196,0.7094985665,0.5078125,0.7225596759999999,0.084415451,0.0741506245,0.1417067775,0.8364410525,0.841125737,0.817222224,0.046918163,0.0257920815,0.128272251
prop-4-355.csv,0.795416216,0.7733411785,0.768252383,0.603773585,0.67826087,0.6775737695,0.172393432,0.193922193,0.200291219,0.6464197025,0.756206337,0.75808413,0.14233204100000002,0.129219737,0.141643059
prop-5-121.csv,0.7164777245,0.625088985,0.6259719109999999,0.20647119600000002,0.286122661,0.3355855855,0.107182323,0.117553614,0.145847881,0.5936469609999999,0.685684454,0.6737291990000001,0.0314187175,0.035648995,0.066224851
prop-5-157.csv,0.6960396648854643,0.5967747763629201,0.5858316030451525,0.20492950704929505,0.22490310077519382,0.25750448028673834,0.1134626059775872,0.12641320094633374,0.1590484164919611,0.524079008415982,0.5734302913072731,0.5837622921876251,0.03494905264162645,0.0319032289296606,0.07492081170250345
prop-5-185.csv,0.718694395,0.6077071365,0.6001861135,0.196078431,0.24019230749999998,0.291666667,0.07422417749999999,0.083402147,0.147717842,0.621478285,0.652546304,0.6238323944999999,0.022351368,0.024226505000000002,0.09815801199999999
prop-5-4.csv,0.668406822,0.6225819585000001,0.6281557935,0.139784946,0.252631579,0.30357497499999997,0.074216488,0.067651633,0.082426128,0.626429918,0.728735755,0.722249239,0.015912898,0.011804384,0.035413153
prop-5-40.csv,0.848619801,0.7363613019999999,0.7069298740000001,0.4986772485,0.485875706,0.527607362,0.073803963,0.075832743,0.136170503,0.754011404,0.7601774354999999,0.740412131,0.0326531485,0.016786666999999998,0.090468498
prop-5-85.csv,0.7793596625,0.7516268095,0.738105631,0.49211544799999996,0.589408697,0.5932483515,0.1565334995,0.17265261599999998,0.194875776,0.6631032375,0.7480887245,0.746021222,0.0919739645,0.085683297,0.1162983145
xalan-2.5.csv,0.620748299,0.664141284,0.662815126,0.55439279,0.659090909,0.647887324,0.292757429,0.319451393,0.3194808085,0.5499449000000001,0.645171046,0.64479764,0.3398064355,0.348387097,0.348387097
xalan-2.6.csv,0.732918269,0.774940529,0.7729116229999999,0.610924683,0.635802469,0.637915782,0.233270111,0.2191883765,0.221179781,0.470651696,0.49974482,0.499870677,0.203046267,0.170593126,0.173015873
