file,AUC_original,AUC_KNN,AUC_Sep,Recall_original,Recall_KNN,Recall_Sep,Brier_original,Brier_KNN,Brier_Sep,popt_original,popt_KNN,popt_Sep,pf_original,pf_KNN,pf_Sep
camel-1.2.csv,0.5501546222812116,0.5886674804117935,0.5801894642154382,0.0851063829787234,0.05872252747252745,0.21192982456140344,0.22833400049331765,0.24739531609057636,0.26004405329477936,0.42568113656917117,0.4732145528242831,0.5007288490613553,0.0281913837601747,0.0138888888888888,0.1532846715328467
derby-10.2.1.6.csv,0.7664472193767808,0.7706873741936577,0.7569859898377806,0.4070935342121783,0.43971174127021323,0.4460776715749591,0.1771795055348186,0.18840087263450717,0.19705181074676104,0.4387441296339242,0.4306292706589774,0.4513261131075197,0.0866361556064073,0.0912911910742713,0.11893519867871366
derby-10.3.1.4.csv,0.7689431125425266,0.7727368732050146,0.7657702401539292,0.3777730584506812,0.3828356550088915,0.41022478517986083,0.16845981425941842,0.1784715443536563,0.1843990581060997,0.4430676177134208,0.4430693542459335,0.453314466214859,0.07896866890070289,0.07019853568569726,0.09534665107078771
eclipse34_debug.csv,0.6889378513126032,0.7096131610284346,0.7137814032851937,0.14721362229102158,0.15026881720430105,0.2388118811881188,0.167363221887467,0.17660758551259104,0.1798114892047203,0.36435975223409,0.39490688095197074,0.42612674809833856,0.02377081315437475,0.02058809680760895,0.06873176895733195
prop-1-164.csv,0.7555544182209049,0.7545838400785189,0.7789036141335738,0.1266615737203972,0.09507018144471065,0.20745490110845466,0.0721329311783512,0.0746727960512937,0.07390206897559184,0.528634672056542,0.5813873812201464,0.611691014160112,0.0084104289318755,0.00254777483512485,0.015618707175002999
prop-1-44.csv,0.789150556818882,0.8340518430864026,0.8482407438364619,0.10956882753101235,0.16074346405228757,0.2598487156056452,0.0699135728029518,0.06628079474142595,0.0647792945161853,0.5951124820318794,0.6597971819134029,0.6849418831003382,0.006736832668932,0.0057887605057416,0.0168809180849241
prop-1-92.csv,0.7753388301986615,0.780784287784898,0.7802820110560256,0.5088492125370341,0.577278464664974,0.598113077453459,0.18154239653066878,0.18599283050295556,0.18529095514105548,0.5389447620233923,0.5391467325361827,0.547597478778163,0.1423667865315462,0.17209881031150534,0.20448154304279925
prop-2-256.csv,0.7690128433554497,0.8129622571901708,0.8187256518487394,0.2477427219570652,0.506489847664661,0.5296037528695479,0.17747808571351714,0.1703440315646296,0.1700191258117324,0.5945403290776827,0.6186701689413789,0.6118102983377891,0.0683604180971999,0.09626645517077795,0.1029912090844402
prop-3-318.csv,0.9039324687744724,0.9321827036356838,0.9298996987884041,0.5326241134751772,0.5430976430976431,0.5956411698537682,0.07642261417718771,0.0754193813486651,0.07685260292711975,0.7090887166608872,0.7928108185938396,0.7965078144659701,0.0259785291068115,0.009876949203266951,0.0278699525505405
prop-4-355.csv,0.7597455709147809,0.8005796194443471,0.801220944528748,0.35123678398214836,0.4381751477681908,0.4851941407345107,0.18322174022438964,0.1717954915609039,0.17047859344622646,0.5054481569730638,0.5279174064249532,0.5535322778622431,0.08474046078619775,0.08303764965551194,0.10971809960249265
prop-5-121.csv,0.7838059840836916,0.7881616954704733,0.7970401053429513,0.13931722286152665,0.11868252229698005,0.1876798969853052,0.09358856994822715,0.09816563112951415,0.10078149747033785,0.5289595541672821,0.6088989483580312,0.6190830171017678,0.0122741958442435,0.0053007670191146,0.020655627963996448
prop-5-157.csv,0.7843572743017169,0.7791468468232126,0.78768432366042,0.1911285061969993,0.1217445788384003,0.22090774655898077,0.0930848240722541,0.10506157828181234,0.1112094223416949,0.5021138854665825,0.47972040130701177,0.524758499645501,0.0161839417587597,0.00642823695759955,0.03179858969503505
prop-5-185.csv,0.7947609353914753,0.7929189815384164,0.7986526470944625,0.13159063159063156,0.07442021460713044,0.15166217430368373,0.06650776301937684,0.07119080958033935,0.07365220357176515,0.4938458463845191,0.5269851677619228,0.563678641988518,0.00820797700419025,0.0027149521382193002,0.016326936936640397
prop-5-4.csv,0.7550803199962257,0.7436358203495861,0.7554470670288966,0.06807149161518085,0.039219455926175095,0.09840232389251995,0.0630508271046788,0.0678260373504955,0.0708844864402698,0.558072402197058,0.6729539774030602,0.677540540962353,0.0037435758347068,0.0016892325690887,0.01086959561301215
prop-5-40.csv,0.8461652040757657,0.8453632455422229,0.8451056516629111,0.14744363929146537,0.3785888233786209,0.4084560690705942,0.08037214132287909,0.07521090175398835,0.07868391107005315,0.627406134123424,0.7039503259970166,0.6990819847182417,0.01391783947249535,0.00872676303837745,0.021456560588920003
prop-5-85.csv,0.7915542336138053,0.8179249968731608,0.8122119933861003,0.34975052309673266,0.39827712609970667,0.45032425316782826,0.15201656446144224,0.14526518523759865,0.14894198558646232,0.5769463516978233,0.6575029893741244,0.6573371133388551,0.0581270182992465,0.038890756149849146,0.07139181427858654
xalan-2.5.csv,0.5791712519872769,0.6429033215862074,0.6282274345871015,0.37993319630010275,0.540777597778292,0.5295934247641281,0.24674287899285052,0.244390934254807,0.24803446170737936,0.23682288895232623,0.36006469103536104,0.3807554950941521,0.27601552284135483,0.3959731543624161,0.3907093038557704
xalan-2.6.csv,0.7878350037765767,0.7963807951754639,0.7812402780888685,0.6134930384930385,0.6129992319508448,0.6523245614035087,0.18713732536296016,0.1886964110525193,0.19407973159070546,0.2411199575805249,0.2505170497995361,0.26136691835771836,0.1729374584165003,0.1756622575268626,0.2186628579201523
