overlap ratio,AUC,Recall,Brier,Popt,pf,classifier
0.1813471502590673,0.7468676142066241,0.3880597014925373,0.2613293051359516,0.4309929121549062,0.1084598698481561,DT
0.169041450777202,0.7426465416447279,0.404130142936113,0.2522658610271903,0.4775028089220884,0.1005764653547531,DT
0.1586787564766839,0.7392808193306786,0.3532338308457711,0.2613293051359516,0.4084189289087588,0.0932754880694143,DT
0.1534974093264248,0.6869387405712448,0.4228243021346469,0.2711480362537763,0.4314278034975563,0.1370564133100818,DT
0.1502590673575129,0.6989186389095735,0.2935323383084577,0.256797583081571,0.4031232301884432,0.0607375271149674,DT
0.147020725388601,0.7471024388456349,0.3812287767511648,0.2439577039274924,0.4665790246935102,0.0875337647269241,DT
0.1483160621761658,0.659462988743916,0.3830845771144278,0.2870090634441087,0.4212617181690911,0.1431670281995661,DT
0.1444300518134715,0.7081622062252841,0.3779127617725326,0.275679758308157,0.4612231322380021,0.1161563957353676,DT
0.1761658031088082,0.7495655793142916,0.5255813953488372,0.243202416918429,0.4370830229332219,0.1319910514541387,DT
0.1632124352331606,0.7544823633344018,0.4305762401191431,0.2590634441087613,0.4551005052513848,0.1138746326271,DT
0.1528497409326424,0.7507776998334201,0.4151556004943264,0.2613293051359516,0.450729431969209,0.1097745654792634,DT
0.1509067357512953,0.7130430258571353,0.3906976744186046,0.2779456193353474,0.4868297648439842,0.1185682326621924,DT
0.1327720207253886,0.7315644347328443,0.4232558139534884,0.2885196374622356,0.4260979938373314,0.1498881431767337,DT
0.1379533678756476,0.7539666129689948,0.3910122458150769,0.2583081570996978,0.4915589944860629,0.092681367849153,DT
0.133419689119171,0.7018209250299152,0.4278846153846153,0.270392749244713,0.4851216025942585,0.13215859030837,DT
0.1340673575129533,0.7369387648925655,0.3813953488372093,0.2628398791540785,0.4335817177255422,0.0917225950782997,DT
0.1651554404145077,0.7758082497212931,0.4251207729468599,0.2311178247734139,0.46724557009245,0.0747252747252747,DT
0.1567357512953368,0.7636752136752136,0.5845410628019324,0.2560422960725075,0.4875081073411528,0.1835164835164834,DT
0.1457253886010362,0.7268344774980932,0.4236453201970443,0.2794561933534743,0.4907231173801857,0.1525054466230936,DT
0.1392487046632124,0.7345482254204363,0.425,0.2552870090634441,0.453231875269028,0.1406926406926407,DT
0.1411917098445596,0.7768910661609776,0.4380952380952381,0.2477341389728096,0.5045093998961316,0.1283185840707964,DT
0.1366580310880829,0.7301093312992627,0.52,0.2673716012084592,0.4813614640830315,0.1578947368421052,DT
0.1269430051813471,0.7672426607209215,0.5338164251207729,0.2545317220543806,0.4858087217480459,0.1582417582417582,DT
0.1256476683937823,0.7777299994691298,0.6280193236714976,0.270392749244713,0.4676190830048587,0.2197802197802197,DT
0.1146373056994818,0.693366141094959,0.4541062801932367,0.2809667673716012,0.4473668138480236,0.1605206073752711,DT
0.1910621761658031,0.765441139079583,0.2444444444444444,0.283987915407855,0.4127919362016101,0.0411899313501144,DT
0.1755181347150259,0.7535774218154081,0.28,0.2794561933534743,0.4224940994168743,0.0526315789473684,DT
0.1735751295336787,0.7414950419527079,0.2311111111111111,0.2824773413897281,0.4535755915817427,0.0320366132723112,DT
0.1580310880829015,0.7894991100940757,0.4888888888888889,0.2583081570996979,0.4842260233554492,0.1281464530892448,DT
0.1496113989637305,0.7545315032437603,0.3791987179487179,0.2552870090634441,0.4350901603457382,0.0791918265305093,DT
0.1360103626943005,0.7797457411645053,0.5555555555555556,0.2386706948640483,0.4680433652987819,0.1647597254004576,DT
0.1347150259067357,0.7015986753307535,0.3853968253968253,0.2613293051359516,0.5042833152067228,0.0858604524007208,DT
0.1729274611398963,0.7782294155120242,0.3470531400966183,0.241691842900302,0.4748428487800015,0.0602397602397602,DT
0.155440414507772,0.7765963203463203,0.425,0.2462235649546827,0.4823922375325342,0.1038961038961039,DT
0.1515544041450777,0.761185064935065,0.43,0.2416918429003021,0.4224503482039908,0.0995670995670995,DT
0.1424870466321243,0.6751731601731602,0.5073891625615764,0.2673716012084592,0.485595328217958,0.1721132897603486,DT
0.1418393782383419,0.7362410371712697,0.4365873015873016,0.2552870090634441,0.4393286921810619,0.1242071881606765,DT
0.1288860103626943,0.6698233483608803,0.4341666666666667,0.2628398791540785,0.4548401223653706,0.1310509808340611,DT
0.1314766839378238,0.7311925433705353,0.4185098522167487,0.2613293051359516,0.4328621140015969,0.1216860481566363,DT
0.1230569948186528,0.7386423785815266,0.4939162561576354,0.2719033232628399,0.4245299850211493,0.1694111988229635,DT
0.177461139896373,0.7712867045301133,0.4627107805987116,0.2288519637462235,0.4918505779887065,0.0899244670947184,DT
0.1677461139896373,0.7487577406441503,0.3645320197044335,0.2507552870090634,0.4744642907235152,0.0806100217864923,DT
0.1308290155440414,0.7561790999924876,0.5714285714285714,0.2583081570996979,0.4977906476991429,0.1830065359477124,DT
0.163860103626943,0.799905183312263,0.4714285714285714,0.2507552870090634,0.4997310136229917,0.1216814159292035,DT
0.1541450777202072,0.7423303834808259,0.4095238095238095,0.2673716012084592,0.4336855165350213,0.1172566371681416,DT
0.1489637305699482,0.7849873577749683,0.4,0.2734138972809667,0.497720139535244,0.1216814159292035,DT
0.1437823834196891,0.753365992414665,0.3904761904761905,0.2673716012084592,0.4949028212724305,0.1084070796460177,DT
0.125,0.6891171512852928,0.5288461538461539,0.2643504531722054,0.4869712287788155,0.1299559471365639,DT
0.121761658031088,0.7091558441558441,0.3076923076923077,0.2613293051359516,0.410929433190933,0.0638766519823788,DT
0.1126943005181347,0.7277918246944796,0.4782608695652174,0.2673716012084592,0.4517359379443122,0.1494505494505494,DT
0.1891191709844559,0.7450652321247034,0.4134615384615384,0.2462235649546827,0.4901031046909759,0.0903083700440528,DT
0.1560880829015544,0.7671022534733988,0.3461538461538461,0.2341389728096676,0.4579067921906544,0.0418502202643171,DT
0.1224093264248704,0.7790738309047781,0.6057692307692307,0.2522658610271903,0.4462387177179904,0.1872246696035242,DT
0.1282383419689119,0.7614209166384276,0.4927536231884058,0.2598187311178248,0.4514842860289724,0.1304347826086956,DT
0.1599740932642487,0.7309920914572079,0.4814814814814814,0.2492447129909365,0.4743012303329939,0.1416490486257928,DT
0.1522020725388601,0.728883519581194,0.4708994708994709,0.243202416918429,0.4825618696070653,0.1289640591966173,DT
0.1373056994818652,0.7333970938622102,0.4232804232804232,0.2583081570996979,0.4642006294161205,0.1310782241014799,DT
0.1275906735751295,0.7365342012212623,0.493823058939338,0.2575528700906344,0.4360485500296087,0.1474523603445095,DT
0.116580310880829,0.7269874828014362,0.3068783068783068,0.2598187311178248,0.4533513921998016,0.0866807610993657,DT
0.1113989637305699,0.7090866863541282,0.4775132275132275,0.2817220543806646,0.4218354543438543,0.1822208798952984,DT
0.1768134715025906,0.8085788607527739,0.5652173913043478,0.2341389728096676,0.5306042643622929,0.1428571428571428,DT
