overlap ratio,AUC,Recall,Brier,Popt,pf,classifier
0.1074347995328921,0.7962700946340839,0.7571059431524548,0.2070844686648501,0.7303951463114675,0.1805157593123209,DT
0.1518100428182172,0.8930883163503258,0.7799511002444988,0.1589464123524069,0.6617226028520432,0.1228323699421965,DT
0.1381860646165823,0.8606745622341254,0.7579462102689487,0.1889191643960036,0.6330087378655054,0.157514450867052,DT
0.1268976255352277,0.8723942507455092,0.8141809290953546,0.1516802906448683,0.7352758186720797,0.1315028901734104,DT
0.1191124951342935,0.8582048419237673,0.7652811735941321,0.1861943687556766,0.7033414252403358,0.157514450867052,DT
0.106267029972752,0.8233659501345549,0.7412064526978952,0.2148047229791099,0.666202601308274,0.1903467008850406,DT
0.1027637212923316,0.8001362476516332,0.748079160367557,0.2143505903723886,0.7095522873785391,0.1926537343653048,DT
0.1545348384585441,0.904502111279428,0.873015873015873,0.106267029972752,0.8231759879341871,0.0954356846473029,DT
0.1393538341767224,0.8664698090700855,0.7698412698412699,0.178928247048138,0.7163069241035634,0.1521438450899031,DT
0.1296224211755547,0.838907916017183,0.7433862433862434,0.1852861035422343,0.6595106766840936,0.1479944674965422,DT
0.1327364733359284,0.8511584593880583,0.7698412698412699,0.1707538601271571,0.7486599576959067,0.1396957123098202,DT
0.1233943168548073,0.8339542603292974,0.7759320782576596,0.1866485013623977,0.7695514968149901,0.1670647512116879,DT
0.1623199688594784,0.8862796682048849,0.7913486005089059,0.1326067211625794,0.7834799063665837,0.0903954802259887,DT
0.1549240949785909,0.8649620476991418,0.7557251908396947,0.1861943687556766,0.6966711052320202,0.153954802259887,DT
0.1483067341377968,0.8592656086025215,0.7608142493638677,0.1934604904632152,0.6677764633837614,0.1680790960451977,DT
0.1428571428571428,0.8500812236741851,0.7989821882951654,0.176203451407811,0.7006427266296814,0.1624293785310734,DT
0.1354612689762553,0.846284196604419,0.806615776081425,0.1643960036330608,0.7540845922502759,0.1483050847457627,DT
0.1198910081743869,0.8257572490332227,0.7862595419847328,0.1771117166212534,0.7469702908517247,0.1567796610169491,DT
0.1187232386142467,0.8518189071462459,0.7608142493638677,0.1880108991825613,0.6297441626739817,0.1596045197740113,DT
0.1163876994939665,0.8237140782909964,0.7633587786259541,0.1989100817438692,0.6838101929788516,0.1779661016949152,DT
0.1557026080186843,0.9112960429649896,0.8604651162790697,0.1144414168937329,0.8197516426631944,0.1008403361344537,DT
0.1405216037368626,0.889627168696936,0.8888888888888888,0.1589464123524069,0.735716966560686,0.1848739495798319,DT
0.1288439081354612,0.8654647905673898,0.8397932816537468,0.1898274296094459,0.7062111075093611,0.2058823529411764,DT
0.1156091864538731,0.8205618164578494,0.7984496124031008,0.1916439600363306,0.7205721192238845,0.1862745098039215,DT
0.1124951342934994,0.7235460494694421,0.6567567567567567,0.2679382379654859,0.6516070424344031,0.2298221614227086,DT
0.1066562864927987,0.7419822472103539,0.6858916168076473,0.2470481380563123,0.6973812195900839,0.2126353497646595,DT
0.1054885169326586,0.7270934827065424,0.6706277706277706,0.2606721162579473,0.6762967342068272,0.2254778974216338,DT
0.1039314908524717,0.7442678437231327,0.6846984388969122,0.2593097184377838,0.6345344414338064,0.2302858865264671,DT
0.1000389256520046,0.692285650903982,0.6405405405405405,0.296094459582198,0.6531151211516989,0.2640218878248974,DT
0.1043207473725185,0.7833281193342196,0.6945945945945946,0.2370572207084468,0.7091450467537804,0.2112676056338028,DT
0.0961463604515375,0.7917834371960665,0.6649616368286445,0.2443233424159854,0.7343455557658928,0.2098591549295774,DT
0.0930323082911638,0.7523196371056616,0.674937965260546,0.2643051771117166,0.6489742113749135,0.2429378531073446,DT
0.0903075126508369,0.7150793063925759,0.6777493606138107,0.3015440508628519,0.5843344722661513,0.2339261285909712,DT
0.0910860256909303,0.7516429469875772,0.67717493613016,0.2565849227974568,0.6654985643780527,0.21048497349675,DT
0.1019852082522382,0.729813552468155,0.6863753213367609,0.2615803814713896,0.6143004973444101,0.2331460674157303,DT
0.0980926430517711,0.760121389943671,0.7025135675521279,0.2302452316076293,0.648271542610604,0.1937716599064446,DT
0.0973141300116777,0.7390983577772758,0.6987312380794428,0.2624886466848319,0.6415374339316597,0.2410740156466307,DT
0.0977033865317244,0.7652752971744855,0.6943671961029507,0.2452316076294277,0.64728390712046,0.2186281530993872,DT
0.0918645387310237,0.7557821134304734,0.684596577017115,0.2506811989100817,0.6441371742328463,0.2161016949152542,DT
0.0938108213312573,0.7463629634374621,0.6666666666666666,0.2679382379654859,0.6463798039898271,0.2171507607192254,DT
0.091475282210977,0.7299117064562545,0.6268496847382624,0.2783832879200726,0.675691771372106,0.2253520277764382,DT
0.08875048657065,0.70232003549377,0.6189189189189189,0.2861035422343324,0.6226187471407686,0.2274011299435028,DT
0.1179447255741533,0.7981551470117225,0.7164179104477612,0.2443233424159854,0.707147388341517,0.2217453505007153,DT
0.1031529778123783,0.7694680195383269,0.6940871092109784,0.2393278837420526,0.7338063628505427,0.2015515122206774,DT
0.0969248734916309,0.7743082115025046,0.7136736950169786,0.240236148955495,0.6408001231699532,0.2136306163517531,DT
0.0895289996107434,0.7237720553171196,0.6566290170767783,0.2702089009990917,0.6361827661000747,0.2305090915495852,DT
0.0926430517711171,0.7813096230761623,0.6992665036674817,0.2261580381471389,0.697616784341094,0.2072829131652661,DT
0.108991825613079,0.7924798934480816,0.7354497354497355,0.220708446866485,0.6748209609165889,0.1977869986168741,DT
0.0992604126119112,0.766068195328655,0.7223994643349482,0.2343324250681198,0.6901063413627682,0.2105670419733123,DT
0.0875827170105099,0.7695278244993603,0.6412213740458015,0.2488646684831971,0.6216926412645133,0.2240663900414937,DT
0.0899182561307901,0.7451373614525381,0.5978835978835979,0.2824704813805631,0.6479016806020895,0.2161016949152542,DT
0.0879719735305566,0.7314945302101794,0.6368159203980099,0.2606721162579473,0.6697172418163181,0.2268326417704011,DT
0.1023744647722849,0.7878966896005187,0.7391304347826086,0.220708446866485,0.7008099862099533,0.1985915492957746,DT
0.094200077851304,0.791527682720363,0.7365728900255755,0.2388737511353315,0.7194272035593052,0.2253521126760563,DT
0.0922537952510704,0.7521745372209535,0.6912905908616237,0.2411444141689372,0.7067816395121733,0.2025278840674102,DT
0.086025690930323,0.7237707313411116,0.6391918090391373,0.2720254314259763,0.6539964526410745,0.2366177702452613,DT
0.0934215648112105,0.7788390187673355,0.7544757033248082,0.2297910990009082,0.7013992434646744,0.2211267605633803,DT
0.1101595951732191,0.8054348830760698,0.7220843672456576,0.2343324250681198,0.6735784332373714,0.2091690544412607,DT
0.0996496691319579,0.7871159711902849,0.6950904392764858,0.2361489554950045,0.6559917299966593,0.2134670487106017,DT
0.1008174386920981,0.7865803556780332,0.738436593275303,0.2370572207084468,0.6455115677680306,0.222891327523412,DT
0.0949785908913974,0.7544558675203996,0.7142266335814722,0.2506811989100816,0.6713640541045305,0.2305124799652388,DT
0.0868042039704165,0.7474137379396646,0.707196029776675,0.2552225249772933,0.6990268018386986,0.2335243553008596,DT
0.103542234332425,0.77108271973091,0.6943765281173594,0.2279745685740236,0.7011803731585723,0.1820809248554913,DT
0.0988711560918645,0.7633897255328361,0.706315285217467,0.2393278837420526,0.6693210761677719,0.2075822148198948,DT
0.0984818995718178,0.7679893862091383,0.6552567237163814,0.2561307901907357,0.6583621079369129,0.203757225433526,DT
0.0848579213701829,0.7440783244060659,0.6454767726161369,0.2552225249772933,0.6450977009114639,0.1965317919075144,DT
0.1004281821720513,0.765788028758424,0.6935356839936992,0.248864668483197,0.6585109559127771,0.2180240054387321,DT
0.0906967691708836,0.7470453065197187,0.6349206349206349,0.2706630336058129,0.6356313881559534,0.2213001383125864,DT
0.0891397430906967,0.7452473593266562,0.6615380451697588,0.2574931880108991,0.6769029608962879,0.2143991194748017,DT
0.0965356169715842,0.76442439010365,0.6641221374045801,0.2461398728428701,0.6389102405728179,0.1963276836158192,DT
0.0883612300506033,0.7612201105151299,0.7129920670558301,0.2438692098092642,0.6686561892096865,0.2200266571178483,DT
0.1047100038925652,0.800183122344545,0.772609819121447,0.2343324250681198,0.6992231282226253,0.238095238095238,DT
0.0871934604904632,0.7339494516991096,0.6887108038270828,0.2593097184377838,0.6710901132895332,0.2330467070549149,DT
0.0840794083300895,0.7552604946022078,0.7044813206711737,0.2602179836512261,0.6664699588993328,0.2318065254270722,DT
0.0825223822499026,0.7279237971720938,0.6497477543989172,0.2547683923705721,0.6753301389979245,0.2045922103281146,DT
0.0790190735694822,0.720516612512176,0.5826972010178118,0.2842870118074477,0.6347317375759902,0.2104519774011299,DT
0.0856364344102763,0.7485687939362956,0.6683521732622687,0.2661217075386012,0.6672586714858139,0.2118857885395017,DT
0.0813546126897625,0.7153727599008037,0.6068126265800684,0.2742960944595821,0.6321304329576676,0.2139111458536903,DT
0.0864149474503697,0.7073908381705919,0.5972972972972973,0.298819255222525,0.6530611994917087,0.2462380300957592,DT
0.0844686648501362,0.6867977528089886,0.581081081081081,0.2924613987284287,0.610181320994151,0.228169014084507,DT
0.0852471778902296,0.7176965181639137,0.5842771342771342,0.2892824704813805,0.6124941908995578,0.2203632307655003,DT
0.0817438692098092,0.7162335813990375,0.5668811668811669,0.3015440508628519,0.594258797247987,0.2273436419250219,DT
0.0759050214091086,0.7065339890374469,0.532133676092545,0.2942779291553133,0.5942754317914498,0.2047026279391424,DT
0.0716231996885947,0.7105438161457622,0.5357735133854538,0.2811080835603996,0.6137548831735804,0.1792453950219341,DT
0.076683534449202,0.7156688401501679,0.5880893300248139,0.2815622161671208,0.6233631231871738,0.20109439124487,DT
0.0743479953289217,0.6865628132843218,0.5558312655086849,0.2842870118074477,0.6351919775738691,0.1917024320457797,DT
0.0724017127286882,0.7012629212635084,0.5100676226014813,0.2865576748410535,0.6078293524517147,0.1799370275039256,DT
0.0821331257298559,0.7285655755380169,0.6157760814249363,0.2633969118982743,0.6540467414316858,0.1807909604519774,DT
0.0833008952899961,0.7270890971936044,0.6230007252738863,0.2729336966394187,0.6476419160073497,0.2145596257843154,DT
0.0801868431296224,0.7187451974796373,0.5592325149577058,0.2774750227066302,0.6409012747886742,0.1964038727524204,DT
0.0770727909692487,0.7245896360695807,0.6069651741293532,0.2715712988192552,0.627695138354836,0.2074688796680498,DT
0.0720124562086415,0.7114920195833059,0.533498759305211,0.2806539509536784,0.6054474516772445,0.1784232365145228,DT
0.0747372518489684,0.7241737467833987,0.5497512437810945,0.2761126248864669,0.6173356312471963,0.1759656652360515,DT
0.0735694822888283,0.6987866787062647,0.5243243243243243,0.287920072661217,0.6264759002633394,0.1652542372881356,DT
0.0829116387699493,0.7057857106266513,0.4947089947089947,0.2942779291553133,0.6207352203065497,0.1928864569083447,DT
0.0836901518100428,0.7364848837710787,0.5793650793650794,0.2733878292461398,0.6396550232233802,0.1964038727524204,DT
0.0786298170494355,0.696790771619773,0.5185185185185185,0.2888283378746593,0.6054687444900082,0.1943291839557399,DT
0.0797975866095757,0.6939477266240752,0.5304232804232805,0.2865576748410536,0.6295771224546426,0.1893247650865741,DT
0.0809653561697158,0.7107747624505489,0.5499919221293267,0.2888283378746593,0.6305775106753715,0.2084647221127315,DT
0.0782405605293888,0.7073944092235591,0.5637848863039703,0.2842870118074477,0.6308351537773468,0.2049429247719545,DT
0.0755157648890618,0.703406400420912,0.5675675675675675,0.2842870118074477,0.6183645651884125,0.2216142270861833,DT
0.079408330089529,0.7199005189689625,0.6174188182767526,0.2761126248864669,0.642405795463988,0.216990176352231,DT
0.0762942779291553,0.7188900793070079,0.5711138961680149,0.2779291553133514,0.6171905116991181,0.1892090531162528,DT
0.0727909692487349,0.710736834093153,0.5264550264550265,0.2901907356948228,0.6292507482609142,0.1879831946209994,DT
0.0778513040093421,0.6938772896587557,0.518918918918919,0.3069936421435059,0.6055091116352368,0.2028169014084507,DT
0.0731802257687816,0.7086618650389813,0.5490784291939805,0.276566757493188,0.6147670751613414,0.1835085717060851,DT
0.0751265083690151,0.7044506076067668,0.5580717636952356,0.287920072661217,0.6071363151612053,0.199007403791392,DT
0.0957571039314908,0.7596785555124279,0.6513994910941476,0.2606721162579473,0.628567002764232,0.211864406779661,DT
0.0774620474892954,0.711839630580986,0.5161290322580645,0.293369663941871,0.5991512599201347,0.20109439124487,DT
0.0696769170883612,0.7118432896441196,0.5149253731343284,0.287920072661217,0.6315195459621352,0.1811894882434301,DT
0.071233943168548,0.6961214091654243,0.5124122112613161,0.2892824704813805,0.6156574805306616,0.1775233550999995,DT
0.0704554301284546,0.7223832884594131,0.549897308252064,0.293369663941871,0.6082120541393523,0.1909871244635192,DT
0.0673413779680809,0.7068693490868485,0.5562659846547315,0.2874659400544959,0.6466631027705398,0.2029569574308596,DT
0.0708446866485013,0.6860106582709915,0.4859335038363171,0.2951861943687556,0.5993794790867076,0.1845070422535211,DT
0.073958738808875,0.6911793246215553,0.4972972972972973,0.296094459582198,0.6099387603792142,0.1910112359550561,DT
0.064616582327754,0.7121411332444797,0.5294117647058824,0.2979109900090826,0.6073225447333964,0.2092696629213483,DT
0.0805760996496691,0.720264623445813,0.5476190476190477,0.2806539509536784,0.6263471862942022,0.1867219917012448,DT
0.0677306344881276,0.7152648256131191,0.4994045927549764,0.2874659400544959,0.6074342511641047,0.1781471924869532,DT
0.0681198910081744,0.7078181546709137,0.5161290322580645,0.2851952770208901,0.6080095616791227,0.1862464183381088,DT
0.0685091475282211,0.6981837937701605,0.544776119402985,0.2756584922797457,0.5791527731419768,0.1771421050939544,DT
0.0692876605683145,0.7117847446339839,0.5345268542199488,0.2824704813805631,0.606469142492641,0.1816901408450704,DT
0.0650058388478007,0.7196846438770939,0.558679706601467,0.2847411444141688,0.5845505087148852,0.1863676106280662,DT
0.0634488127676138,0.7463791718237682,0.6253229974160207,0.254314259763851,0.6221290047918793,0.1921965317919075,DT
0.0653950953678474,0.7230486029650778,0.5916870415647921,0.259763851044505,0.5972184676126657,0.1924157303370786,DT
0.0669521214480342,0.7184647527106373,0.5115089514066496,0.2806539509536784,0.607122168477956,0.1888412017167382,DT
0.0688984040482678,0.7007368700355001,0.4873028124541517,0.2938237965485921,0.6164322039695146,0.1755014326647564,DT
0.0700661736084079,0.7117889105764135,0.5024813895781638,0.2924613987284287,0.6114623893569373,0.1856271793972687,DT
0.0642273258077072,0.700913452496516,0.5314108647965757,0.2870118074477747,0.6154945104061781,0.1774187202971075,DT
0.0657843518878941,0.7122970134726705,0.5012787723785166,0.2970027247956403,0.6205965073451389,0.196078431372549,DT
0.0583884780070066,0.6623580916303144,0.5284913356924218,0.2874659400544959,0.5807557936593319,0.1834529453789699,DT
0.0661736084079408,0.7182108939882761,0.562970452758117,0.2811080835603996,0.6404296663069053,0.1704278550117437,DT
0.0638380692876605,0.7119568221420577,0.5642492251366337,0.2774750227066302,0.6492876519880812,0.1875231782853986,DT
0.0665628649279875,0.7128844142628998,0.5269522508832336,0.2770208900999091,0.5938029432261107,0.1755178466236279,DT
0.0630595562475671,0.7198174738895091,0.508557457212714,0.2815622161671208,0.6098116545399135,0.1666666666666666,DT
0.0595562475671467,0.7215505179699535,0.5550122249388753,0.2788374205267938,0.5684688661802301,0.180635838150289,DT
0.0622810432074737,0.7351475473910495,0.599483204134367,0.2615803814713896,0.6208429567761882,0.1778711484593837,DT
0.061891786687427,0.7041123139760024,0.4910485933503836,0.2870118074477747,0.6104661925694868,0.1647887323943662,DT
0.0626702997275204,0.6990598103367864,0.4642931219791201,0.2929155313351498,0.5659278241161827,0.1610222339481447,DT
0.0607240171272868,0.7126468052630835,0.5843520782396088,0.2652134423251589,0.6093858290072484,0.176300578034682,DT
0.0603347606072401,0.6929867120528383,0.5487315817389167,0.268392370572207,0.5909240395925264,0.1716365201013184,DT
0.0615025301673803,0.6554240923139135,0.4562982005141388,0.3265213442325159,0.6070059107534116,0.2078651685393258,DT
0.0587777345270533,0.6618665596887402,0.4836644647110955,0.2974568574023614,0.5810167736444394,0.1700290641033967,DT
0.0572207084468664,0.7179033523184986,0.5207823960880196,0.2729336966394187,0.5684711266601029,0.1510115606936415,DT
0.0599455040871934,0.6860663962576141,0.4841075794621027,0.2733878292461398,0.585499599236914,0.1401734104046242,DT
0.0591669910471,0.7067913775315517,0.4755501222493887,0.2915531335149863,0.5674479734867375,0.1539017341040462,DT
0.0611132736473335,0.6868354584955543,0.4996895253618969,0.2792915531335149,0.6100265194550271,0.1767727838023176,DT
0.0568314519268197,0.6891915287533389,0.480440097799511,0.2833787465940054,0.5956533915681825,0.14378612716763,DT
0.1592059166991047,0.8642418752541872,0.6702702702702703,0.2007266121707538,0.6376899935072876,0.1354309165526676,GBM
0.1436356558972363,0.8553185196140052,0.6945945945945946,0.2052679382379655,0.5972118337104226,0.1545827633378933,GBM
0.1311794472557415,0.8719966442945348,0.7124052624052624,0.1984559491371479,0.5985838298122923,0.1525809204314747,GBM
0.1276761385753211,0.8700570495170608,0.7105696160708386,0.2025431425976384,0.6055562058805317,0.1557787653305709,GBM
0.1222265472946671,0.8411413465449034,0.6783783783783783,0.2216167120799273,0.5826795595306951,0.1709986320109439,GBM
0.1206695212144803,0.8550591435680355,0.6959564215378169,0.2179836512261579,0.5849342168124929,0.1726760471630511,GBM
0.1136629038536395,0.8322623581173513,0.6810810810810811,0.2352406902815622,0.5738682548533889,0.1928864569083447,GBM
0.1132736473335928,0.8284079565201317,0.7027027027027027,0.2325158946412352,0.5795819651748981,0.1997264021887825,GBM
0.1097703386531724,0.8326812816363093,0.7086392362511765,0.2356948228882833,0.599466721596592,0.2051024621845943,GBM
0.1117166212534059,0.8225755166931639,0.7135135135135136,0.2406902815622161,0.5684556780491116,0.2175102599179206,GBM
0.1490852471778902,0.8490403223477081,0.6812339331619537,0.215258855585831,0.5915739046588819,0.1587078651685393,GBM
0.141300116776956,0.8498996273937782,0.6709511568123393,0.2143505903723887,0.601884979942016,0.1516853932584269,GBM
0.1315687037757882,0.8498436642500216,0.6735218508997429,0.2198001816530427,0.5888084902020996,0.1615168539325842,GBM
0.129233164655508,0.8730872247469758,0.701058201058201,0.1989100817438692,0.612079043847582,0.1466113416320885,GBM
0.1257298559750876,0.8425142976805985,0.699228791773779,0.2306993642143505,0.5893977899048066,0.1924157303370786,GBM
0.1167769560140132,0.8521897256379525,0.6922817970375811,0.2179836512261579,0.5805029771511764,0.1701730461404571,GBM
0.1159984429739198,0.8581339298388437,0.7065197578896425,0.2102633969118982,0.5733707557601135,0.1628239267389751,GBM
0.1144414168937329,0.8557790741252097,0.7238034031093157,0.2116257947320617,0.5585405323642504,0.1771634652742162,GBM
0.1113273647333592,0.8378206146558448,0.7172236503856041,0.2334241598546775,0.5475572392311929,0.2064606741573033,GBM
0.1078240560529388,0.8507292731345006,0.71990881558377,0.2275204359673024,0.5648673344995561,0.1985613851329905,GBM
0.1634877384196185,0.8812553826005879,0.7014925373134329,0.1898274296094459,0.6866631435778876,0.1273247496423462,GBM
0.1572596340988711,0.8783034042946924,0.7064676616915423,0.1825613079019073,0.6908238795956629,0.1187410586552217,GBM
0.1448034254573764,0.877232222293397,0.7189054726368159,0.1889191643960036,0.6565599183000461,0.1359084406294706,GBM
0.1370182950564422,0.8826158207383592,0.7042367527442155,0.1948228882833786,0.6359189203905766,0.1393039255842668,GBM
0.1366290385363955,0.8666627520480574,0.7164179104477612,0.1925522252497729,0.6527215855161442,0.1402002861230329,GBM
0.1362397820163488,0.8530434380315874,0.6691542288557214,0.2061762034514078,0.6203820184362524,0.1344778254649499,GBM
0.135850525496302,0.8678313848377799,0.6997763122372633,0.20708446866485,0.6138137046567955,0.1551045310828193,GBM
0.1261191124951343,0.8614517875798455,0.727914137751142,0.201180744777475,0.6267938873766885,0.1609895424046424,GBM
0.1171662125340599,0.862190036832414,0.7022822395956725,0.2057220708446866,0.6225943639495168,0.1554948088258864,GBM
0.1183339820942,0.8495558687250443,0.6915422885572139,0.2134423251589464,0.6107020258768676,0.1587982832618025,GBM
0.1514207862981705,0.9034171990603528,0.7222222222222222,0.1734786557674841,0.6520009005459563,0.1189488243430152,GBM
0.1444141689373297,0.8936488887328518,0.7308522442793542,0.1793823796548592,0.6506429262796135,0.1312040987279137,GBM
0.126508369015181,0.8827777478945946,0.737264673311185,0.1907356948228882,0.5926390137725006,0.1524460406569266,GBM
0.1202802646944336,0.8921564322670823,0.7407407407407407,0.1889191643960036,0.5963920340466909,0.1521438450899031,GBM
0.1148306734137796,0.8795946119036508,0.7274388429645153,0.1980018165304269,0.5801518201586631,0.1561812934225568,GBM
0.1140521603736862,0.8725950807555233,0.716931216931217,0.2107175295186194,0.5781694350741453,0.1590594744121715,GBM
0.1109381082133125,0.8682590909423551,0.7248677248677249,0.1989100817438692,0.5452710577110912,0.1590594744121715,GBM
0.1658232775398987,0.8924174201217535,0.7135549872122762,0.1734786557674841,0.6871355727438374,0.1112676056338028,GBM
0.1498637602179836,0.892322199153139,0.7133666408929598,0.1857402361489554,0.6514094579868024,0.1306268986467826,GBM
0.1339042428960685,0.8813677461186556,0.7135549872122762,0.1980018165304269,0.6486552100980352,0.1492957746478873,GBM
0.1304009342156481,0.8759284607903174,0.7416879795396419,0.1952770208900999,0.6380672444713446,0.1605633802816901,GBM
0.1241728298949007,0.8640196678793991,0.7519181585677749,0.1998183469573115,0.641923063183939,0.1732394366197183,GBM
0.1128843908135461,0.8643617066967584,0.7223180475425762,0.2111716621253405,0.6067411927523595,0.1748747386278454,GBM
0.1093810821331257,0.8553672418140557,0.7212276214833759,0.215258855585831,0.6434669135745721,0.180281690140845,GBM
0.1058777734527053,0.8516956841610961,0.7179719875867059,0.2261580381471389,0.6006856483833964,0.1908994740978057,GBM
0.156091864538731,0.8982950222898463,0.7642679900744417,0.1743869209809264,0.6482218613663323,0.1389684813753581,GBM
0.1471389645776566,0.8917061439597481,0.7368775191355836,0.1798365122615803,0.6146535428765767,0.1345902341009879,GBM
